summary,journey_id,end,start
ISS supply. Preparation for first long-term crew.,d7e76e00-8585-11d4-8080-808080808080,2000-09-20 07:56:00.000+0000,2000-09-08 12:45:00.000+0000
ISS crew rotation.,8b7d4000-473f-11e3-8080-808080808080,2014-05-14 00:00:00.000+0000,2013-11-07 00:00:00.000+0000
Atmospheric research.,95102800-f72f-11cd-8080-808080808080,1994-11-14 15:34:00.000+0000,1994-11-03 17:00:00.000+0000
Bring supplies to space center,08577500-8d2e-11f5-8080-808080808080,2030-10-01 22:49:15.000+0000,2030-07-05 13:51:04.000+0000
Land on Mars,ad753d80-8c9b-11f5-8080-808080808080,2030-07-08 15:10:02.000+0000,2030-06-29 19:09:42.000+0000
Deploy new internet beacons,2b916000-8589-11f5-8080-808080808080,2030-10-06 05:17:13.000+0000,2030-02-24 15:15:58.000+0000
Find new forms of life,312b7d80-856a-11f5-8080-808080808080,2030-09-04 06:24:27.000+0000,2030-03-06 06:05:46.000+0000
Crew rotation,55037f00-8330-11f5-8080-808080808080,2030-02-23 01:34:53.000+0000,2030-01-25 08:31:47.000+0000
Land on Mars,5ba8bf80-8193-11f5-8080-808080808080,2030-09-06 14:08:40.000+0000,2030-08-01 15:22:22.000+0000
Go to edge of solar system,b923a480-7c99-11f5-8080-808080808080,2030-11-11 09:18:29.000+0000,2030-01-19 20:00:14.000+0000
Push the boundaries of human exploration,56fedb80-75d7-11f5-8080-808080808080,2030-10-26 23:15:31.000+0000,2030-10-11 03:41:01.000+0000
Test new spacecraft model,5a5e7c80-756f-11f5-8080-808080808080,2030-03-21 18:21:16.000+0000,2030-01-09 18:55:16.000+0000
Tourist flight,a02c1100-73c6-11f5-8080-808080808080,2030-03-16 06:32:22.000+0000,2030-01-11 00:44:29.000+0000
Repair of crippled Salyut 7 station.,8a5be000-6a0a-11c3-8080-808080808080,1985-09-26 09:51:00.000+0000,1985-06-06 06:40:00.000+0000
ISS crew rotation. First Malaysian in space (Shukor). First female ISS commander (Whitson).,be704000-76c3-11dc-8080-808080808080,2008-04-19 00:00:00.000+0000,2007-10-10 00:00:00.000+0000
Test new spacecraft model,56850700-18b2-11f1-8080-808080808080,2026-10-27 19:38:19.000+0000,2026-02-09 09:51:06.000+0000
Push the boundaries of human exploration,f2c17380-12de-11f1-8080-808080808080,2026-10-13 12:17:58.000+0000,2026-08-29 14:59:01.000+0000
Crew rotation,0c9d5500-1058-11f1-8080-808080808080,2026-10-08 19:19:26.000+0000,2026-05-20 20:17:06.000+0000
Bring passengers to the moon,b7879f00-0aab-11f1-8080-808080808080,2026-11-02 18:16:44.000+0000,2026-02-09 12:30:23.000+0000
Test new spacecraft model,e7dbfd00-0861-11f1-8080-808080808080,2026-10-18 06:54:08.000+0000,2026-07-19 09:53:14.000+0000
Bring supplies to space center,1aac9980-05b3-11f1-8080-808080808080,2026-11-10 04:24:33.000+0000,2026-05-02 04:51:39.000+0000
Deploy new internet beacons,da422100-059c-11f1-8080-808080808080,2026-04-25 22:03:50.000+0000,2026-03-05 16:42:46.000+0000
Crew rotation,87417d00-054e-11f1-8080-808080808080,2026-08-03 03:23:21.000+0000,2026-02-08 10:51:32.000+0000
Tourist flight,211c1200-04dc-11f1-8080-808080808080,2026-10-20 08:12:06.000+0000,2026-09-27 18:33:34.000+0000
Push the boundaries of human exploration,0b167380-fbf7-11f0-8080-808080808080,2026-10-09 20:35:57.000+0000,2026-04-27 23:09:17.000+0000
First manned flight of the Soyuz T.,f8c52200-cea0-11bd-8080-808080808080,1980-06-09 12:38:00.000+0000,1980-06-05 14:19:00.000+0000
